"","squirrel_id","f1","f2","byear","bcert","litter_id","dates","datee","part","longevity"
"12570",3634,7,7,1998,"Y",NA,"1998-06-26","1998-06-26",NA,0
"12571",3635,7,7,1998,"Y",NA,"1998-06-26","1998-06-26",NA,0
"12572",3740,2,15,1997,"N",NA,"1998-06-26","1998-08-15",NA,50
"12573",5498,7,1,1998,"Y",NA,"1998-06-26","2002-08-18",NA,1514
"12574",7581,7,16,1998,"Y",NA,"1998-06-26","2007-06-15",NA,3276
"12575",4226,7,1,1998,"Y",NA,"1998-06-28","1999-06-15",NA,352
"12576",5452,7,15,1998,"Y",NA,"1998-06-28","2002-08-15",NA,1509
"12577",5940,7,1,1998,"Y",NA,"1998-07-05","2004-05-21",NA,2147
"12578",5347,2,1,1997,"N",NA,"1998-07-17","2002-06-12",NA,1426
"12579",5540,7,15,1998,"Y",NA,"1998-07-21","2002-08-15",NA,1486
"12580",3799,2,1,1997,"N",NA,"1998-07-24","1999-03-17",NA,236
"12581",4624,2,1,1997,"N",NA,"1998-07-27","2000-04-26",NA,639
"12582",3735,2,15,1997,"N",NA,"1998-08-01","1998-08-15",NA,14
"12583",4621,7,1,1998,"Y",NA,"1998-08-04","2000-04-24",NA,629
"12584",5776,7,1,1998,"Y",NA,"1998-08-04","2003-07-31",NA,1822
"12585",5253,7,1,1998,"Y",NA,"1998-08-04","2002-05-06",NA,1371
"12586",4379,7,15,1998,"Y",NA,"1998-08-08","1999-08-15",NA,372
"12587",4628,7,1,1998,"Y",NA,"1998-08-08","2000-04-27",NA,628
"12588",5460,7,1,1998,"Y",NA,"1998-08-08","2002-07-31",NA,1453
"12589",5525,7,1,1998,"Y",NA,"1998-08-08","2002-08-21",NA,1474
"12590",5482,7,1,1998,"Y",NA,"1998-08-08","2002-08-16",NA,1469
"12591",5757,2,1,1997,"N",NA,"1998-08-08","2003-06-13",NA,1770
"12592",5820,2,1,1997,"N",NA,"1998-08-08","2003-08-20",NA,1838
"12593",4852,2,1,1997,"N",NA,"1998-08-09","2000-07-17",NA,708
"12594",4874,7,15,1998,"Y",NA,"1998-08-10","2000-08-15",NA,736
"12595",3743,7,15,1998,"Y",NA,"1998-08-11","1998-08-15",NA,4
"12596",3744,7,15,1998,"Y",NA,"1998-08-11","1998-08-15",NA,4
"12597",3751,2,15,1997,"N",NA,"1998-08-13","1998-08-15",NA,2
"12598",3770,7,7,1998,"Y",NA,"1998-08-14","1998-08-14",NA,0
"12599",4327,7,15,1998,"Y",NA,"1998-08-14","1999-08-15",NA,366
"12600",4547,2,16,1997,"N",NA,"1998-08-14","2000-05-05",NA,630
"12601",4416,7,15,1998,"Y",NA,"1998-08-14","1999-08-15",NA,366
"12602",4835,7,1,1998,"Y",NA,"1998-08-14","2000-07-14",NA,700
"12603",5145,2,15,1997,"N",NA,"1998-08-14","2001-08-15",NA,1097
"12604",3800,2,15,1997,"N",NA,"1998-08-19","1999-08-15",NA,361
"12605",4252,7,1,1998,"Y",NA,"1998-08-19","1999-06-14",NA,299
"12606",3779,7,7,1998,"Y",NA,"1998-08-19","1998-08-19",NA,0
"12607",5483,2,1,1997,"N",NA,"1998-08-19","2002-08-16",NA,1458
"12608",3784,7,7,1998,"Y",NA,"1998-08-20","1998-08-20",NA,0
"12609",3785,7,7,1998,"Y",NA,"1998-08-20","1998-08-20",NA,0
"12610",5512,2,1,1997,"N",NA,"1998-08-20","2002-08-19",NA,1460
"12611",3791,7,7,1998,"Y",NA,"1998-08-21","1998-08-21",NA,0
"12612",3822,2,15,1997,"N",NA,"1998-08-21","1999-08-15",NA,359
"12613",4365,7,15,1998,"Y",NA,"1998-08-21","1999-08-15",NA,359
"12614",5497,2,1,1997,"N",NA,"1998-08-21","2002-08-18",NA,1458
"12615",4335,7,15,1998,"Y",NA,"1998-08-22","1999-08-15",NA,358
"12616",4380,7,15,1998,"Y",NA,"1998-08-22","1999-08-15",NA,358
"12617",3798,2,1,1998,"N",NA,"1999-03-08","1999-03-13",NA,5
"12618",6495,2,1,1998,"N",NA,"1999-03-08","2005-09-20",NA,2387
"12619",5819,2,1,1998,"N",NA,"1999-03-10","2003-08-20",NA,1623
"12620",4330,2,15,1998,"N",NA,"1999-03-11","1999-08-15",NA,156
"12621",4331,2,15,1998,"N",NA,"1999-03-11","1999-08-15",NA,156
"12622",4583,2,1,1998,"N",NA,"1999-03-11","2000-04-04",NA,389
"12623",4424,13,15,1998,"N",NA,"1999-03-12","1999-08-15",NA,155
"12624",4425,13,16,1998,"N",NA,"1999-03-12","1999-08-16",NA,156
"12625",6532,2,16,1998,"N",NA,"1999-03-12","2006-03-30",NA,2575
"12626",4362,2,15,1998,"N",NA,"1999-03-13","1999-08-15",NA,154
"12627",4893,2,1,1998,"N",NA,"1999-03-13","2000-08-21",NA,526
"12628",5563,3,1,1998,"N",NA,"1999-03-13","2002-10-11",NA,1307
"12629",4329,2,15,1998,"N",NA,"1999-03-14","1999-08-15",NA,153
"12630",4387,2,15,1998,"N",NA,"1999-03-14","1999-08-15",NA,153
"12631",4388,2,15,1998,"N",NA,"1999-03-14","1999-08-15",NA,153
"12632",4882,2,15,1998,"N",NA,"1999-03-14","2000-08-15",NA,519
"12633",5169,2,1,1998,"N",NA,"1999-03-14","2001-08-20",NA,889
"12634",5174,2,3,1998,"N",NA,"1999-03-14","2001-08-20",NA,889
"12635",5419,2,15,1998,"N",NA,"1999-03-14","2002-08-15",NA,1249
"12636",6093,2,1,1998,"N",NA,"1999-03-14","2004-08-29",NA,1994
"12637",6105,2,1,1998,"N",NA,"1999-03-14","2004-08-31",NA,1996
"12638",6437,2,1,1998,"N",NA,"1999-03-14","2005-08-22",NA,2352
"12639",4853,2,1,1998,"N",NA,"1999-03-17","2000-07-17",NA,487
"12640",6342,2,16,1998,"N",NA,"1999-03-17","2005-08-23",NA,2350
"12641",6834,2,16,1998,"N",NA,"1999-03-17","2006-05-23",NA,2623
"12642",3804,2,15,1998,"N",NA,"1999-03-19","1999-05-15",NA,56
"12643",4333,2,15,1998,"N",NA,"1999-03-19","1999-08-15",NA,148
"12644",4341,2,15,1998,"N",NA,"1999-03-19","1999-08-15",NA,148
"12645",4390,2,15,1998,"N",NA,"1999-03-19","1999-08-15",NA,148
"12646",4391,2,15,1998,"N",NA,"1999-03-19","1999-08-15",NA,148
"12647",4748,2,1,1998,"N",NA,"1999-03-19","2000-06-07",NA,445
"12648",4753,2,16,1998,"N",NA,"1999-03-19","2000-06-11",NA,449
"12649",4886,2,15,1998,"N",NA,"1999-03-19","2000-08-15",NA,514
"12650",5410,2,3,1998,"N",NA,"1999-03-19","2002-07-22",NA,1220
"12651",5824,2,1,1998,"N",NA,"1999-03-20","2003-08-21",NA,1614
"12652",5473,2,15,1998,"N",NA,"1999-03-21","2002-08-15",NA,1242
"12653",5572,2,1,1998,"N",NA,"1999-03-21","2003-02-12",NA,1424
"12654",3803,2,15,1998,"N",NA,"1999-03-22","1999-05-15",NA,53
"12655",5170,2,1,1998,"N",NA,"1999-03-24","2001-08-20",NA,879
"12656",5778,2,16,1998,"N",NA,"1999-03-24","2003-08-24",NA,1613
"12657",4138,2,2,1998,"N",NA,"1999-03-25","1999-03-25",NA,0
"12658",4392,2,15,1998,"N",NA,"1999-03-25","1999-08-15",NA,142
"12659",4552,2,1,1998,"N",NA,"1999-03-25","2000-03-13",NA,354
"12660",4629,2,1,1998,"N",NA,"1999-03-26","2000-04-27",NA,397
"12661",4551,2,1,1998,"N",NA,"1999-03-26","2000-03-13",NA,353
"12662",5463,13,16,1998,"N",NA,"1999-03-26","2002-07-25",NA,1216
"12663",4922,2,1,1998,"N",NA,"1999-03-27","2001-05-06",NA,770
"12664",5171,2,1,1998,"N",NA,"1999-03-27","2001-08-20",NA,876
"12665",4320,2,15,1998,"N",NA,"1999-03-27","1999-08-15",NA,140
"12666",4478,2,1,1998,"N",NA,"1999-03-27","1999-08-18",NA,143
"12667",4857,2,1,1998,"N",NA,"1999-03-28","2000-07-18",NA,477
"12668",5178,2,1,1998,"N",NA,"1999-03-29","2001-08-23",NA,877
"12669",4126,13,1,1998,"N",NA,"1999-03-29","1999-05-22",NA,53
"12670",4891,2,16,1998,"N",NA,"1999-03-30","2000-08-27",NA,515
"12671",3805,2,15,1998,"N",NA,"1999-03-31","1999-05-15",NA,44
"12672",4393,2,15,1998,"N",NA,"1999-03-31","1999-08-15",NA,136
"12673",3806,2,2,1998,"N",NA,"1999-04-01","1999-04-01",NA,0
"12674",4342,2,15,1998,"N",NA,"1999-04-01","1999-08-15",NA,135
"12675",5725,2,16,1998,"N",NA,"1999-04-01","2003-06-09",NA,1529
"12676",4352,2,15,1998,"N",NA,"1999-04-02","1999-08-15",NA,134
"12677",4444,2,15,1998,"N",NA,"1999-04-02","1999-08-15",NA,134
"12678",4867,2,15,1998,"N",NA,"1999-04-02","2000-08-15",NA,500
"12679",5485,2,1,1998,"N",NA,"1999-04-02","2002-08-16",NA,1231
"12680",4469,2,1,1998,"N",NA,"1999-04-03","1999-08-16",NA,134
"12681",4924,2,1,1998,"N",NA,"1999-04-03","2001-05-09",NA,766
"12682",4411,2,15,1998,"N",NA,"1999-04-03","1999-08-15",NA,133
"12683",4418,2,15,1998,"N",NA,"1999-04-03","1999-08-15",NA,133
"12684",4843,2,15,1998,"N",NA,"1999-04-04","2000-08-15",NA,498
"12685",4586,2,1,1998,"N",NA,"1999-04-08","2000-04-05",NA,363
"12686",3817,2,15,1998,"N",NA,"1999-04-10","1999-05-15",NA,35
"12687",6554,2,1,1998,"N",NA,"1999-04-10","2006-04-11",NA,2558
"12688",5177,2,1,1998,"N",NA,"1999-04-11","2001-08-22",NA,864
"12689",5455,2,15,1998,"N",NA,"1999-04-11","2002-08-15",NA,1222
"12690",3824,2,2,1998,"N",NA,"1999-04-12","1999-04-12",NA,0
"12691",4872,2,15,1998,"N",NA,"1999-04-12","2000-08-15",NA,491
"12692",6502,2,1,1998,"N",NA,"1999-04-12","2005-09-22",NA,2355
"12693",4553,2,1,1998,"N",NA,"1999-04-16","2000-03-13",NA,332
"12694",4236,2,16,1998,"N",NA,"1999-04-16","1999-06-25",NA,70
"12695",4584,2,1,1998,"N",NA,"1999-04-16","2000-04-04",NA,354
"12696",5362,2,1,1998,"N",NA,"1999-04-17","2002-06-23",NA,1163
"12697",3855,2,2,1998,"N",NA,"1999-04-18","1999-04-18",NA,0
"12698",4728,2,16,1998,"N",NA,"1999-04-18","2000-06-10",NA,419
"12699",4413,2,15,1998,"N",NA,"1999-04-18","1999-08-15",NA,119
"12700",4458,2,1,1998,"N",NA,"1999-04-18","1999-08-15",NA,119
"12701",5825,2,1,1998,"N",NA,"1999-04-18","2003-08-21",NA,1586
"12702",4414,2,15,1998,"N",NA,"1999-04-20","1999-08-15",NA,117
"12703",3884,2,2,1998,"N",NA,"1999-04-21","1999-04-21",NA,0
"12704",3886,2,2,1998,"N",NA,"1999-04-21","1999-04-21",NA,0
"12705",3890,2,15,1998,"N",NA,"1999-04-21","1999-05-15",NA,24
"12706",4395,2,15,1998,"N",NA,"1999-04-21","1999-08-15",NA,116
"12707",4445,2,15,1998,"N",NA,"1999-04-21","1999-08-15",NA,116
"12708",4578,2,1,1998,"N",NA,"1999-04-22","2000-03-29",NA,342
"12709",5754,2,1,1998,"N",NA,"1999-04-22","2003-06-25",NA,1525
"12710",4246,2,1,1998,"N",NA,"1999-04-23","1999-06-18",NA,56
"12711",4585,2,1,1998,"N",NA,"1999-04-23","2000-04-04",NA,347
"12712",3947,1,1,1998,"N",NA,"1999-04-26","1999-04-26",NA,0
"12713",5182,2,1,1998,"N",NA,"1999-04-30","2001-08-25",NA,848
"12714",4657,2,1,1998,"N",NA,"1999-05-07","2000-05-11",NA,370
"12715",5573,2,1,1998,"N",NA,"1999-05-11","2003-02-13",NA,1374
"12716",5564,2,1,1998,"N",NA,"1999-05-15","2002-10-11",NA,1245
"12717",5749,2,1,1998,"N",NA,"1999-05-15","2003-07-01",NA,1508
"12718",5856,2,1,1998,"N",NA,"1999-05-15","2003-10-13",NA,1612
"12719",4308,2,3,1998,"N",NA,"1999-05-19","1999-07-21",NA,63
"12720",4871,2,15,1998,"N",NA,"1999-05-20","2000-08-15",NA,453
"12721",4557,2,1,1998,"N",NA,"1999-05-21","2000-03-16",NA,300
"12722",5365,2,15,1998,"N",NA,"1999-05-21","2002-08-15",NA,1182
"12723",4144,2,3,1998,"N",NA,"1999-05-22","1999-05-26",NA,4
"12724",4210,2,1,1998,"N",NA,"1999-05-22","1999-06-12",NA,21
"12725",6058,2,15,1998,"N",NA,"1999-05-22","2004-05-15",NA,1820
"12726",4130,7,7,1999,"Y",NA,"1999-05-23","1999-05-23",NA,0
"12727",5516,2,1,1998,"N",NA,"1999-05-24","2002-08-19",NA,1183
"12728",4377,7,15,1999,"Y",NA,"1999-05-24","1999-08-15",NA,83
"12729",4373,2,15,1998,"N",NA,"1999-05-25","1999-08-15",NA,82
"12730",4375,2,15,1998,"N",NA,"1999-05-25","1999-08-15",NA,82
"12731",4885,2,15,1998,"N",NA,"1999-05-25","2000-08-15",NA,448
"12732",4923,2,1,1998,"N",NA,"1999-05-25","2001-05-07",NA,713
"12733",4761,2,1,1998,"N",NA,"1999-05-26","2000-06-12",NA,383
"12734",5339,2,1,1998,"N",NA,"1999-05-26","2002-06-11",NA,1112
"12735",4374,2,15,1998,"N",NA,"1999-05-26","1999-08-15",NA,81
"12736",4151,2,2,1998,"N",NA,"1999-05-28","1999-05-28",NA,0
"12737",4267,7,16,1999,"Y",NA,"1999-05-30","1999-08-10",NA,72
"12738",4389,2,15,1998,"N",NA,"1999-06-06","1999-08-15",NA,70
"12739",4237,7,1,1999,"Y",NA,"1999-06-06","1999-06-16",NA,10
"12740",4492,7,1,1999,"Y",NA,"1999-06-08","1999-08-19",NA,72
"12741",4561,2,1,1998,"N",NA,"1999-06-08","2000-03-16",NA,282
"12742",4191,7,7,1999,"Y",NA,"1999-06-09","1999-06-09",NA,0
"12743",4205,13,13,1998,"N",NA,"1999-06-11","1999-06-11",NA,0
"12744",4300,2,1,1998,"N",NA,"1999-06-15","1999-07-15",NA,30
"12745",4238,2,2,1998,"N",NA,"1999-06-16","1999-06-16",NA,0
"12746",4491,2,1,1998,"N",NA,"1999-06-23","1999-08-19",NA,57
"12747",4426,2,15,1998,"N",NA,"1999-06-27","1999-08-15",NA,49
"12748",4265,7,7,1999,"Y",NA,"1999-07-01","1999-07-01",NA,0
"12749",4269,7,7,1999,"Y",NA,"1999-07-01","1999-07-01",NA,0
"12750",4468,7,1,1999,"Y",NA,"1999-07-01","1999-08-16",NA,46
"12751",4747,2,16,1998,"N",NA,"1999-07-01","2000-05-28",NA,332
"12752",4565,13,1,1998,"N",NA,"1999-07-01","2000-03-21",NA,264
"12753",4432,7,15,1999,"Y",NA,"1999-07-02","1999-08-15",NA,44
"12754",6526,2,1,1998,"N",NA,"1999-07-03","2006-02-14",NA,2418
"12755",4277,1,1,1998,"N",NA,"1999-07-04","1999-07-04",NA,0
"12756",4294,13,1,1998,"N",NA,"1999-07-06","1999-07-12",NA,6
"12757",4292,7,7,1999,"Y",NA,"1999-07-09","1999-07-09",NA,0
"12758",4299,11,11,1998,"N",NA,"1999-07-15","1999-07-15",NA,0
"12759",5238,2,16,1998,"N",NA,"1999-07-15","2002-08-16",NA,1128
"12760",4587,13,1,1998,"N",NA,"1999-07-21","2000-04-05",NA,259
"12761",6506,2,1,1998,"N",NA,"1999-07-28","2005-09-24",NA,2250
"12762",4321,2,2,1998,"N",NA,"1999-07-29","1999-07-29",NA,0
"12763",4864,13,1,1998,"N",NA,"1999-07-31","2000-07-19",NA,354
"12764",4339,2,15,1998,"N",NA,"1999-08-03","1999-08-15",NA,12
"12765",4340,2,15,1998,"N",NA,"1999-08-03","1999-08-15",NA,12
"12766",4605,2,1,1998,"N",NA,"1999-08-04","2000-04-18",NA,258
"12767",5548,2,1,1998,"N",NA,"1999-08-05","2002-09-24",NA,1146
"12768",4407,2,15,1998,"N",NA,"1999-08-09","1999-08-15",NA,6
"12769",4926,2,1,1998,"N",NA,"1999-08-09","2001-05-13",NA,643
"12770",5164,7,1,1999,"Y",NA,"1999-08-09","2001-08-17",NA,739
"12771",6098,2,1,1998,"N",NA,"1999-08-09","2004-08-30",NA,1848
"12772",5602,2,1,1998,"N",NA,"1999-08-11","2003-05-19",NA,1377
"12773",4431,7,15,1999,"Y",NA,"1999-08-12","1999-08-15",NA,3
"12774",4433,2,15,1998,"N",NA,"1999-08-12","1999-08-15",NA,3
"12775",4434,2,15,1998,"N",NA,"1999-08-12","1999-08-15",NA,3
"12776",4659,2,1,1998,"N",NA,"1999-08-12","2000-05-12",NA,274
"12777",5077,2,1,1998,"N",NA,"1999-08-12","2001-07-12",NA,700
"12778",5193,2,1,1998,"N",NA,"1999-08-12","2001-09-27",NA,777
"12779",4495,2,1,1998,"N",NA,"1999-08-14","1999-08-19",NA,5
"12780",4448,2,15,1998,"N",NA,"1999-08-14","1999-08-15",NA,1
"12781",4449,2,15,1998,"N",NA,"1999-08-14","1999-08-15",NA,1
"12782",4797,2,16,1998,"N",NA,"1999-08-14","2000-07-16",NA,337
"12783",4450,2,15,1998,"N",NA,"1999-08-14","1999-08-15",NA,1
"12784",4643,2,1,1998,"N",NA,"1999-08-15","2000-05-05",NA,264
"12785",4798,2,1,1998,"N",NA,"1999-08-15","2000-06-26",NA,316
"12786",4880,2,15,1998,"N",NA,"1999-08-15","2000-08-15",NA,366
"12787",5076,2,1,1998,"N",NA,"1999-08-15","2001-07-11",NA,696
"12788",4470,2,2,1998,"N",NA,"1999-08-16","1999-08-16",NA,0
"12789",4471,7,7,1999,"Y",NA,"1999-08-16","1999-08-16",NA,0
"12790",4579,2,15,1998,"N",NA,"1999-08-16","2000-08-15",NA,365
"12791",4474,2,2,1998,"N",NA,"1999-08-17","1999-08-17",NA,0
"12792",4475,2,2,1998,"N",NA,"1999-08-17","1999-08-17",NA,0
"12793",4566,2,1,1998,"N",NA,"1999-08-17","2000-03-21",NA,217
"12794",4481,2,2,1998,"N",NA,"1999-08-18","1999-08-18",NA,0
"12795",4482,2,2,1998,"N",NA,"1999-08-18","1999-08-18",NA,0
"12796",4483,2,2,1998,"N",NA,"1999-08-18","1999-08-18",NA,0
"12797",4484,2,2,1998,"N",NA,"1999-08-18","1999-08-18",NA,0
"12798",4485,2,2,1998,"N",NA,"1999-08-18","1999-08-18",NA,0
"12799",4489,1,1,1998,"N",NA,"1999-08-18","1999-08-19",NA,1
"12800",5209,2,3,1998,"N",NA,"1999-08-18","2002-02-13",NA,910
"12801",5826,2,1,1998,"N",NA,"1999-08-18","2003-08-21",NA,1464
"12802",4954,2,1,1998,"N",NA,"1999-08-18","2001-05-27",NA,648
"12803",4497,2,2,1998,"N",NA,"1999-08-19","1999-08-19",NA,0
"12804",4503,2,2,1998,"N",NA,"1999-08-19","1999-08-19",NA,0
"12805",4505,2,1,1998,"N",NA,"1999-08-19","1999-08-20",NA,1
"12806",4658,2,1,1998,"N",NA,"1999-08-19","2000-05-11",NA,266
"12807",4768,2,1,1998,"N",NA,"1999-08-19","2000-06-13",NA,299
"12808",5354,1,1,1998,"N",NA,"1999-08-19","2002-06-18",NA,1034
"12809",5532,2,1,1998,"N",NA,"1999-08-19","2002-08-22",NA,1099
"12810",5810,2,1,1998,"N",NA,"1999-08-19","2003-08-17",NA,1459
"12811",4496,2,2,1998,"N",NA,"1999-08-19","1999-08-19",NA,0
"12812",4498,2,2,1998,"N",NA,"1999-08-19","1999-08-19",NA,0
"12813",4499,2,2,1998,"N",NA,"1999-08-19","1999-08-19",NA,0
"12814",4500,2,2,1998,"N",NA,"1999-08-19","1999-08-19",NA,0
"12815",4501,2,2,1998,"N",NA,"1999-08-19","1999-08-19",NA,0
"12816",4502,2,2,1998,"N",NA,"1999-08-19","1999-08-19",NA,0
"12817",5096,2,3,1998,"N",NA,"1999-08-19","2001-07-18",NA,699
"12818",5546,2,1,1998,"N",NA,"1999-08-19","2002-09-22",NA,1130
"12819",5827,2,1,1998,"N",NA,"1999-08-19","2003-08-21",NA,1463
"12820",4504,1,1,1998,"N",NA,"1999-08-20","1999-08-20",NA,0
"12821",4508,2,2,1998,"N",NA,"1999-08-20","1999-08-20",NA,0
"12822",4509,2,2,1998,"N",NA,"1999-08-20","1999-08-20",NA,0
"12823",4510,2,2,1998,"N",NA,"1999-08-20","1999-08-20",NA,0
"12824",4511,2,2,1998,"N",NA,"1999-08-20","1999-08-20",NA,0
"12825",4512,2,2,1998,"N",NA,"1999-08-20","1999-08-20",NA,0
"12826",4563,2,5,1998,"N",NA,"1999-08-20","2000-03-19",NA,212
"12827",4570,2,3,1998,"N",NA,"1999-08-20","2000-03-24",NA,217
"12828",4672,2,1,1998,"N",NA,"1999-08-20","2000-05-17",NA,271
"12829",4680,2,1,1998,"N",NA,"1999-08-20","2000-05-19",NA,273
"12830",4765,1,1,1998,"N",NA,"1999-08-20","2000-06-13",NA,298
"12831",4767,2,1,1998,"N",NA,"1999-08-20","2000-06-06",NA,291
"12832",4778,2,3,1998,"N",NA,"1999-08-20","2000-06-16",NA,301
"12833",4844,2,1,1998,"N",NA,"1999-08-20","2000-07-16",NA,331
"12834",4845,2,1,1998,"N",NA,"1999-08-20","2000-07-16",NA,331
"12835",4858,2,16,1998,"N",NA,"1999-08-20","2000-07-18",NA,333
"12836",5359,2,1,1998,"N",NA,"1999-08-20","2002-06-22",NA,1037
"12837",5420,2,15,1998,"N",NA,"1999-08-20","2002-08-15",NA,1091
"12838",5421,2,15,1998,"N",NA,"1999-08-20","2002-08-15",NA,1091
"12839",5536,2,1,1998,"N",NA,"1999-08-20","2002-08-23",NA,1099
"12840",5695,2,1,1998,"N",NA,"1999-08-20","2003-06-10",NA,1390
"12841",5873,2,15,1998,"N",NA,"1999-08-20","2004-05-15",NA,1730
"12842",5905,2,15,1998,"N",NA,"1999-08-20","2004-05-15",NA,1730
"12843",6066,2,1,1998,"N",NA,"1999-08-20","2004-08-16",NA,1823
"12844",4506,2,2,1998,"N",NA,"1999-08-20","1999-08-20",NA,0
"12845",4507,2,2,1998,"N",NA,"1999-08-20","1999-08-20",NA,0
"12846",4590,2,1,1998,"N",NA,"1999-08-20","2000-04-09",NA,233
"12847",4516,1,1,1998,"N",NA,"1999-08-21","1999-08-21",NA,0
"12848",4517,1,1,1998,"N",NA,"1999-08-21","1999-08-21",NA,0
"12849",4518,2,2,1998,"N",NA,"1999-08-21","1999-08-21",NA,0
"12850",4519,2,2,1998,"N",NA,"1999-08-21","1999-08-21",NA,0
"12851",4520,2,2,1998,"N",NA,"1999-08-21","1999-08-21",NA,0
"12852",4523,3,3,1998,"N",NA,"1999-08-21","1999-08-21",NA,0
"12853",4524,3,3,1998,"N",NA,"1999-08-21","1999-08-21",NA,0
"12854",4525,2,2,1998,"N",NA,"1999-08-21","1999-08-21",NA,0
"12855",4526,2,2,1998,"N",NA,"1999-08-21","1999-08-21",NA,0
"12856",4527,2,2,1998,"N",NA,"1999-08-21","1999-08-21",NA,0
"12857",4580,2,1,1998,"N",NA,"1999-08-21","2000-03-29",NA,221
"12858",4679,2,1,1998,"N",NA,"1999-08-21","2000-05-19",NA,272
"12859",4777,1,1,1998,"N",NA,"1999-08-21","2000-06-16",NA,300
"12860",4811,2,1,1998,"N",NA,"1999-08-21","2000-07-03",NA,317
"12861",5319,2,16,1998,"N",NA,"1999-08-21","2002-07-14",NA,1058
"12862",5349,2,1,1998,"N",NA,"1999-08-21","2002-06-16",NA,1030
"12863",5447,2,15,1998,"N",NA,"1999-08-21","2002-08-15",NA,1090
"12864",5809,2,1,1998,"N",NA,"1999-08-21","2003-08-17",NA,1457
"12865",7003,2,15,1998,"N",NA,"1999-08-21","2006-08-15",NA,2551
"12866",7013,2,1,1998,"N",NA,"1999-08-21","2006-08-06",NA,2542
"12867",4514,1,1,1998,"N",NA,"1999-08-21","1999-08-21",NA,0
"12868",4521,2,2,1998,"N",NA,"1999-08-21","1999-08-21",NA,0
"12869",4522,2,2,1998,"N",NA,"1999-08-21","1999-08-21",NA,0
"12870",5549,2,1,1998,"N",NA,"1999-08-21","2002-09-24",NA,1130
"12871",4528,3,3,1998,"N",NA,"1999-08-22","1999-08-22",NA,0
"12872",4529,2,2,1998,"N",NA,"1999-08-22","1999-08-22",NA,0
"12873",4530,2,2,1998,"N",NA,"1999-08-22","1999-08-22",NA,0
"12874",4531,2,2,1998,"N",NA,"1999-08-22","1999-08-22",NA,0
"12875",4532,2,2,1998,"N",NA,"1999-08-22","1999-08-22",NA,0
"12876",4533,2,2,1998,"N",NA,"1999-08-22","1999-08-22",NA,0
"12877",4592,2,1,1998,"N",NA,"1999-08-22","2000-04-10",NA,232
"12878",4691,2,1,1998,"N",NA,"1999-08-22","2000-05-23",NA,275
"12879",4743,2,1,1998,"N",NA,"1999-08-22","2000-06-06",NA,289
"12880",5434,2,15,1998,"N",NA,"1999-08-22","2002-08-15",NA,1089
"12881",5435,2,1,1998,"N",NA,"1999-08-22","2002-07-26",NA,1069
"12882",5446,2,1,1998,"N",NA,"1999-08-22","2002-07-28",NA,1071
"12883",4534,2,2,1998,"N",NA,"1999-08-23","1999-08-23",NA,0
"12884",4669,1,3,1998,"N",NA,"1999-08-23","2000-05-17",NA,268
"12885",5381,2,15,1998,"N",NA,"1999-08-23","2002-08-15",NA,1088
"12886",5658,2,1,1998,"N",NA,"1999-08-23","2003-06-02",NA,1379
"12887",5131,2,15,1999,"N",NA,"2000-03-09","2001-08-15",NA,523
"12888",4546,2,2,1999,"N",NA,"2000-03-10","2000-03-10",NA,0
"12889",4548,2,2,1999,"N",NA,"2000-03-12","2000-03-12",NA,0
"12890",4575,2,1,1999,"N",NA,"2000-03-12","2000-03-27",NA,15
"12891",5504,2,1,1999,"N",NA,"2000-03-12","2002-08-18",NA,888
"12892",4555,2,2,1999,"N",NA,"2000-03-13","2000-03-13",NA,0
"12893",4930,2,1,1999,"N",NA,"2000-03-16","2001-05-17",NA,426
"12894",4688,3,1,1999,"N",NA,"2000-03-20","2000-05-23",NA,63
"12895",5198,1,1,1999,"N",NA,"2000-03-20","2002-01-28",NA,679
"12896",5071,2,1,1999,"N",NA,"2000-03-22","2001-07-09",NA,473
"12897",4571,2,2,1999,"N",NA,"2000-03-24","2000-03-24",NA,0
"12898",4576,2,2,1999,"N",NA,"2000-03-27","2000-03-27",NA,0
"12899",4618,2,1,1999,"N",NA,"2000-03-29","2000-04-23",NA,24
"12900",4846,2,1,1999,"N",NA,"2000-03-29","2000-07-16",NA,108
"12901",4690,1,1,1999,"N",NA,"2000-04-02","2000-05-23",NA,50
"12902",4591,2,2,1999,"N",NA,"2000-04-09","2000-04-09",NA,0
"12903",5103,2,1,1999,"N",NA,"2000-04-09","2001-07-19",NA,466
"12904",5568,2,1,1999,"N",NA,"2000-04-09","2002-12-17",NA,982
"12905",4593,2,2,1999,"N",NA,"2000-04-10","2000-04-10",NA,0
"12906",5942,2,1,1999,"N",NA,"2000-04-10","2004-05-23",NA,1504
"12907",4619,2,1,1999,"N",NA,"2000-04-13","2000-04-23",NA,10
"12908",5657,3,1,1999,"N",NA,"2000-04-16","2003-06-02",NA,1142
"12909",4609,2,2,1999,"N",NA,"2000-04-19","2000-04-19",NA,0
"12910",4611,2,2,1999,"N",NA,"2000-04-20","2000-04-20",NA,0
"12911",4612,1,1,1999,"N",NA,"2000-04-21","2000-04-21",NA,0
"12912",4613,2,2,1999,"N",NA,"2000-04-21","2000-04-21",NA,0
"12913",4614,13,13,1999,"N",NA,"2000-04-21","2000-04-21",NA,0
"12914",4639,3,1,1999,"N",NA,"2000-04-21","2000-05-03",NA,12
